date,pred_price,pred_vol
2026-06-06,3892.5786457457502,521.0264444218716
2026-06-07,3778.8706730136364,522.393596734718
2026-06-08,3834.4319510043283,511.8521807671623
2026-06-09,4135.32660520134,516.3393100059453
2026-06-10,4083.437004068935,523.0009127205042
2026-06-11,3862.0540845614337,538.9712149949065
2026-06-12,3604.7290432120158,548.3451521685803
